JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,POL_SN,CT_RLPS_GBN_CD,CT_IN_RLTN_CD,IS_INDIV,GIS_CD
870837,1,08,5668603,0,1546575,I,99,1,11
1427424,1,06,4824027,0,3782329,I,99,1,11
1815937,1,06,3458870,0,9859876,I,02,1,99
1576466,1,06,6940586,0,8467417,C,01,1,99
134630,1,06,5331303,0,9536605,I,99,1,11
353494,1,03,809942,0,4379763,C,03,1,22
916467,1,08,8081861,0,6848426,I,01,1,26
520127,1,06,8498528,0,220533,I,01,1,99
423395,1,06,5827910,0,5526424,C,99,1,33
994034,1,03,5049551,0,7228431,I,01,1,31
1174081,1,06,7234386,0,1609969,I,03,1,11
957655,1,03,3572932,0,6985793,I,01,1,31
401928,1,08,8969148,0,2867900,I,99,1,37
1185110,1,06,8828274,0,4019279,I,99,1,21
1491611,1,08,2882295,0,7514894,I,01,1,36
1205260,1,06,2834215,0,835230,C,01,1,99
1943599,1,08,8516258,0,160713,C,01,1,38
1249209,1,06,7777067,0,4797081,C,99,1,31
902836,1,06,3500273,0,7241781,C,99,1,31
1006962,1,03,4426475,0,482236,I,01,1,24
1606089,1,06,8229347,0,468064,I,01,1,26
1865595,1,06,2823857,0,6300898,I,99,1,99
382326,1,08,5638189,0,2853609,I,02,1,37
253494,1,06,9507479,0,5211393,I,01,1,99
675820,1,08,3317905,0,2638212,C,01,1,34
813476,1,08,2820024,0,625599,C,01,1,11
1756244,1,03,7319585,0,6015501,C,01,1,11
1713395,1,06,1111756,0,9694179,I,03,1,21
870837,1,08,5668603,0,1546575,C,01,1,11
825465,1,06,5346752,0,3604893,I,99,1,31
370706,1,08,6141025,0,860048,I,99,1,11
1295279,1,08,841924,0,615031,C,01,1,99
1377976,1,06,4037773,0,7556655,C,01,1,99
1749120,1,06,713185,0,2312413,I,99,1,31
1190978,1,08,8667057,0,4436535,I,01,1,38
1303506,1,06,1066184,0,7658058,C,01,1,34
642047,1,06,7523583,0,1437557,I,01,1,99
1958180,1,06,6281674,0,8053316,I,01,1,99
134630,1,06,5839181,0,8605834,I,01,1,11
635982,1,03,4352924,0,9448993,C,01,1,31
311257,1,06,7311705,0,4748,C,01,1,99
1631779,1,08,604858,0,3218431,I,01,1,39
1133779,1,06,9166324,0,8601817,I,01,1,99
1418278,1,08,2076121,0,3338001,I,99,1,38
822344,1,06,2054917,0,2766879,I,99,1,36
1423894,1,08,6130265,0,126895,I,01,1,31
107982,1,08,7509139,0,3917406,I,99,1,23
867024,1,08,8706205,0,8980171,C,01,1,11
808699,1,06,1046730,0,39599,I,03,1,31
1095636,1,08,7575531,0,602917,C,01,1,11
1580253,1,06,7617608,0,6865614,I,99,1,37
1060442,1,08,5854869,0,5325620,C,03,1,22
802382,1,08,8083193,0,7656011,I,01,1,11
1169622,1,08,8989697,0,3212167,I,01,1,31
1011062,1,08,1581525,0,8067004,I,01,1,21
526315,1,06,4003190,0,1414758,C,99,1,37
1597371,1,06,2217482,0,6750184,I,01,1,99
42281,1,03,3146443,0,9207759,I,01,1,31
1550248,1,06,65220,0,1848458,I,01,1,11
383738,1,06,8023993,0,2154838,I,03,1,36
1547313,1,08,1550391,0,7375167,I,01,1,38
1099437,1,06,722482,0,8855858,C,01,1,33
249932,1,06,8501788,0,2065899,I,99,1,99
901612,1,06,3138934,0,6801994,I,01,1,99
1832382,1,08,1374623,0,2239207,I,01,1,31
1167883,1,06,1657562,0,768730,C,01,1,38
77129,1,08,3515806,0,1492846,C,01,1,21
1939500,1,06,6198026,0,8219032,C,01,1,11
935677,1,06,8589250,0,6199560,I,01,1,39
1108367,1,06,7373936,0,6720650,I,99,1,31
935331,1,08,5666718,0,9677659,I,01,1,11
1192444,1,06,6896461,0,8320123,I,02,1,38
1684196,1,03,2386088,0,256481,C,01,1,11
1747463,1,08,2923536,0,8468873,I,01,1,24
1762841,1,06,3790750,0,4586838,C,01,1,99
1901901,1,06,6268526,0,636392,C,01,1,22
1136373,1,06,2873459,0,8835266,I,01,1,99
126729,1,06,8691378,0,5400076,C,99,1,26
1623335,1,06,8364537,0,8907251,I,99,1,99
1186082,1,08,3319352,0,1530399,I,01,1,34
367343,1,06,2032659,0,7274565,I,01,1,99
714452,1,06,8913968,0,7944156,C,99,1,38
842198,1,08,4984015,0,907722,C,01,1,31
383738,1,06,7225594,0,920825,C,01,1,36
613346,1,08,3695341,0,5982019,I,01,1,38
1546772,1,08,4098987,0,6755799,C,01,1,31
1009619,1,06,6458341,0,3247436,I,01,1,99
479019,1,03,6113734,0,8211280,C,01,1,21
124873,1,08,9986901,0,1720500,I,01,1,36
785227,1,06,9910695,0,3114290,C,99,1,31
561587,1,06,6959382,0,2256029,C,01,1,11
864074,1,08,3780942,0,4291690,I,01,1,11
822344,1,08,2877523,0,1158019,I,99,1,36
564862,1,06,1116356,0,1114070,I,01,1,99
490554,1,08,4363326,0,2374547,I,01,1,22
913766,1,06,5596766,0,6604657,C,01,1,21
1108216,1,03,7904807,0,454782,C,02,1,11
789433,1,03,1382007,0,1392937,I,01,1,25
319981,1,03,9608440,0,4348149,I,01,1,11
1106407,1,08,329823,0,7170600,I,01,1,31
1727013,1,08,7696147,0,8307292,C,01,1,39
1912903,1,08,595881,0,3142573,C,01,1,31
453,1,06,4442187,0,65859,C,99,1,31
379833,1,06,3064720,0,9250739,I,99,1,32
207618,1,06,1610504,0,5474758,I,99,1,31
1257894,1,08,7222175,0,4979622,C,03,1,31
352966,1,06,203219,0,8154345,C,01,1,24
1709644,1,03,5139241,0,7060770,C,01,1,11
409295,1,06,1401853,0,9518424,I,02,1,99
518603,1,03,5246620,0,1371616,I,01,1,37
52658,1,08,4186614,0,1472652,C,01,1,37
1679942,1,06,3063354,0,7722736,I,01,1,99
1495329,1,06,7734449,0,5357614,I,02,1,31
1157037,1,08,8965508,0,8160877,I,01,1,23
1023301,1,06,8904420,0,2202798,I,99,1,99
973660,1,03,659542,0,2390148,I,01,1,38
1320734,1,06,2017985,0,5570868,C,01,1,99
1002566,1,06,8068912,0,4229937,I,99,1,36
506596,1,08,5470797,0,7282101,C,01,1,31
192092,1,06,6613302,0,9050035,C,01,1,99
640129,1,08,4776129,0,6624866,I,01,1,37
1387798,1,06,3204557,0,4306013,C,99,1,99
650228,1,03,8014934,0,7262238,I,01,1,99
1648495,1,08,6396521,0,2930800,C,01,1,11
330412,1,06,10059520,0,7795876,I,99,1,11
1174072,1,06,8758206,0,6292383,C,01,1,34
219818,1,03,7615110,0,2740903,I,01,1,32
1605407,1,06,9794868,0,9712363,C,01,1,23
522560,1,08,9848053,0,6970537,I,01,1,31
1020646,1,06,4511468,0,32598,C,01,1,21
1654458,1,08,8313870,0,7748583,I,01,1,11
584479,1,06,5838801,0,3377857,C,99,1,11
729278,1,08,6314451,0,45877,I,03,1,32
836867,1,06,2013733,0,6478653,I,99,1,37
1018136,1,08,1270552,0,2768837,C,01,1,31
310401,1,03,308836,0,237945,I,01,1,25
1556926,1,06,7045546,0,2228475,I,99,1,31
396082,1,03,1800324,0,1973246,I,02,1,36
1498562,1,08,4583416,0,8247200,I,03,1,22
86280,1,06,8298531,0,7950106,I,03,1,99
265655,1,08,6729884,0,854134,C,01,1,11
122320,1,08,9784574,0,1489533,I,99,1,99
850845,1,08,574097,0,5776648,I,01,1,32
1714104,1,06,8638059,0,9047893,C,01,1,36
157888,1,06,6569407,0,2883369,C,03,1,99
1401471,1,08,1330455,0,8569087,I,01,1,31
1412024,1,06,2302584,0,8621224,I,01,1,99
757277,1,06,9623035,0,2505324,I,01,1,11
1894535,1,06,2030259,0,2054948,C,01,1,99
836097,1,06,4706242,0,9335240,C,01,1,99
1834249,1,06,2941926,0,8376540,I,99,1,99
669977,1,06,5682108,0,9063811,C,01,1,22
436566,1,06,889303,0,2009535,C,01,1,99
1132535,1,08,6723260,0,5643100,I,03,1,99
104041,1,08,4341412,0,9823905,C,01,1,99
819637,1,06,5267414,0,6126596,I,99,1,26
1345650,1,08,5774358,0,8955229,I,01,1,25
1214168,1,08,1615901,0,3241519,I,99,1,34
1661436,1,08,1989733,0,9739173,C,01,1,34
1305985,1,08,3241833,0,3236795,I,01,1,37
1241221,1,06,531793,0,1437323,I,99,1,31
613622,1,06,5352453,0,8068802,I,99,1,31
1477798,1,08,3828255,0,3490375,I,01,1,11
1837324,1,06,2141938,0,7308947,I,01,1,31
1471361,1,08,6768063,0,519337,C,01,1,31
350899,1,08,6254995,0,1250788,I,01,1,25
352662,1,06,5772483,0,4253904,C,01,1,99
685229,1,08,474329,0,9663125,I,03,1,23
667720,1,06,4043547,0,1582230,C,99,1,37
732624,1,08,6113746,0,469836,C,01,1,11
1837324,1,06,2141938,0,7308947,C,01,1,31
53755,1,06,3313997,0,8892191,C,01,1,99
1186082,1,08,3319352,0,7185517,I,01,1,34
1246695,1,08,6424492,0,2031331,I,01,1,37
112230,1,06,7875327,0,5194803,I,99,1,99
674435,1,06,8823161,0,4651114,C,99,1,31
229397,1,06,3322899,0,5909475,C,01,1,99
1609997,1,06,5551758,0,5674114,I,03,1,37
1531900,1,08,7870387,0,2157530,C,01,1,36
1027683,1,08,948357,0,6853043,C,01,1,11
744348,1,06,4774735,0,5106692,C,01,1,99
1733509,1,08,9032600,0,9134711,C,01,1,11
302642,1,08,3528523,0,9795265,C,01,1,32
1544146,1,06,6004864,0,7122928,C,99,1,31
1616197,1,03,7573687,0,4048391,I,01,1,31
1274676,1,06,1264893,0,7514960,I,01,1,25
1609997,1,06,6863014,0,3619330,I,99,1,37
981462,1,06,9689758,0,7574491,I,99,1,99
531538,1,08,5272426,0,4092005,I,01,1,21
1434663,1,08,6992032,0,2072872,C,01,1,31
1639440,1,06,7802419,0,947143,I,03,1,32
1624814,1,06,6115614,0,2065983,I,02,1,99
1921666,1,08,5754113,0,1177937,C,01,1,38
102449,1,06,1709699,0,4482323,C,99,1,34
1669614,1,06,4512783,0,3107446,C,01,1,36
600192,1,06,6275924,0,5400193,I,01,1,24
1419657,1,06,2062681,0,2154092,I,01,1,22
450442,1,06,6797984,0,6532163,I,03,1,99
1367497,1,06,2232078,0,5557766,C,99,1,11
1562586,1,08,5987110,0,5728339,I,01,1,38
312175,1,03,637390,0,8599400,C,03,1,32
1246964,1,06,3360423,0,8228769,C,99,1,24
1378463,1,08,8035689,0,232850,I,99,1,24
908706,1,06,7641032,0,7123290,I,99,1,11
1623335,1,06,8364537,0,8907251,C,99,1,99
168945,1,08,8686305,0,4108734,I,01,1,11
1198148,1,06,4391260,0,8415708,I,02,1,31
140019,1,08,6862333,0,5447827,I,01,1,31
296279,1,06,6503658,0,2410854,C,99,1,99
1740225,1,06,6573348,0,7078965,C,01,1,31
964151,1,06,9893101,0,92089,C,01,1,37
536602,1,06,4486201,0,4128233,I,01,1,38
753874,1,06,1330602,0,251149,I,99,1,99
751890,1,06,2189108,0,244687,C,01,1,39
1173369,1,08,4011793,0,2460812,I,01,1,26
1242034,1,06,8130304,0,5547877,C,01,1,31
1577123,1,06,451259,0,1081338,I,01,1,25
486428,1,06,4008937,0,9922868,C,01,1,99
831130,1,06,453649,0,9901130,C,01,1,38
1147623,1,08,2062998,0,7030069,I,01,1,33
732624,1,08,6113746,0,3754633,I,01,1,11
1590679,1,06,5948477,0,3446882,C,99,1,99
109505,1,06,2290188,0,5629962,I,01,1,24
1616915,1,06,9751758,0,8881048,C,01,1,25
1354646,1,06,9996659,0,1882621,I,99,1,23
1056282,1,08,5648181,0,3394188,I,01,1,21
1072308,1,08,2072225,0,3363169,C,01,1,33
1303201,1,06,8721562,0,455099,I,01,1,99
78007,1,08,1299085,0,5294578,C,02,1,38
916848,1,08,8354308,0,9760712,C,01,1,36
236866,1,06,7427493,0,2681428,I,99,1,31
1943630,1,08,9382493,0,1367287,I,01,1,35
214459,1,06,4976184,0,7966320,I,99,1,99
182131,1,06,558106,0,492831,C,01,1,99
665011,1,06,4738051,0,5831958,I,03,1,31
237072,1,06,872146,0,7957964,I,99,1,36
1293769,1,08,534947,0,1474970,C,01,1,25
1345650,1,06,5940769,0,1374016,I,01,1,25
1099362,1,06,6878548,0,8158538,I,01,1,99
912349,1,06,7319419,0,4662651,I,99,1,99
350066,1,08,8438723,0,4574978,I,99,1,24
1281894,1,06,3788116,0,3209162,I,03,1,99
1587246,1,06,7202162,0,731668,C,01,1,34
613346,1,08,3695341,0,1045903,C,02,1,38
125643,1,08,6037888,0,2434533,I,01,1,31
834289,1,06,5092123,0,7875588,I,01,1,99
1448045,1,06,2083116,0,4339215,I,99,1,31
23089,1,08,2115374,0,5022513,I,99,1,36
390412,1,06,7346296,0,8287623,I,99,1,99
533294,1,06,301727,0,7175853,I,03,1,11
1518889,1,06,4689569,0,8516059,I,01,1,99
1257894,1,08,1944441,0,4008793,C,01,1,31
852376,1,06,7018744,0,6850481,C,01,1,99
532087,1,06,4069269,0,9042606,I,99,1,99
1073586,1,08,4828081,0,8413727,C,01,1,22
1825901,1,06,8824732,0,53798,C,99,1,31
491060,1,06,8726798,0,947861,I,03,1,31
907657,1,06,7327545,0,4833111,C,99,1,99
1606089,1,08,9864216,0,9196645,I,01,1,26
1933500,1,03,1052712,0,7960945,C,01,1,38
461514,1,08,9227597,0,3989623,I,01,1,31
919205,1,06,4379023,0,477970,I,99,1,11
1129677,1,08,5288980,0,1591556,I,01,1,31
1958887,1,06,7579426,0,3687656,I,01,1,21
1105874,1,08,611225,0,4654961,I,01,1,31
1880338,1,08,4707938,0,6078973,C,01,1,34
125643,1,06,8138562,0,2585439,I,01,1,31
1829420,1,06,9719291,0,1605325,C,01,1,99
1511406,1,06,3357639,0,5735670,C,99,1,31
1173931,1,06,5732696,0,7456236,I,99,1,99
1331902,1,08,735956,0,3269759,C,01,1,11
1242034,1,08,1156210,0,7540692,I,01,1,99
1529527,1,06,7902236,0,4688365,I,99,1,99
781737,1,06,1917747,0,2189802,C,01,1,11
873921,1,06,5147230,0,6912286,C,99,1,36
283671,1,03,9533882,0,8090419,C,01,1,31
718796,1,06,1767508,0,766088,I,99,1,36
1117098,1,06,3301302,0,3226825,I,99,1,11
819637,1,08,935123,0,2898665,I,01,1,26
633222,1,06,1188287,0,9931638,I,01,1,99
601291,1,06,9276063,0,7091631,C,01,1,99
1948154,1,06,8920474,0,559733,I,01,1,11
216118,1,06,4709493,0,7356586,C,01,1,21
959742,1,08,7603221,0,8041700,I,01,1,11
92276,1,06,7730877,0,641757,C,01,1,99
288674,1,06,7027772,0,3622189,I,99,1,24
1882238,1,06,3045744,0,6223524,I,99,1,23
1833710,1,06,8937612,0,5884171,I,99,1,99
642762,1,06,9032746,0,2623223,I,01,1,31
795950,1,08,5093331,0,3081589,I,01,1,99
543599,1,08,3871012,0,8839751,I,01,1,11
1704483,1,06,2723862,0,2524519,C,01,1,37
1475795,1,08,8987335,0,4696452,C,01,1,99
1939500,1,06,6198026,0,9864773,C,01,1,11
251671,1,06,4679243,0,8753713,I,01,1,25
1508582,1,03,6698018,0,4440597,I,01,1,11
185588,1,06,2523741,0,8885498,C,01,1,34
1118956,1,08,942673,0,2273045,C,01,1,26
1761674,1,08,6150024,0,6102404,I,01,1,11
668501,1,06,66531,0,437368,C,01,1,11
655176,1,06,3956088,0,1490353,C,01,1,11
1759796,1,08,6281178,0,9033885,I,01,1,33
1241878,1,06,5466176,0,4728653,I,99,1,99
1674571,1,08,3354468,0,3581675,C,01,1,31
1953167,1,08,6533399,0,1046636,I,01,1,38
1257894,1,06,3591784,0,7401090,C,01,1,99
1554239,1,08,8057391,0,2272480,C,01,1,21
34304,1,06,4437896,0,9972523,I,01,1,25
664648,1,06,881090,0,8222525,C,01,1,22
1431371,1,06,8808075,0,4149389,I,01,1,99
185657,1,03,8694287,0,8683111,I,01,1,99
1518889,1,06,9371351,0,4826463,C,99,1,31
1537537,1,03,9442826,0,9573253,I,01,1,37
390412,1,06,7346296,0,8858901,C,99,1,99
1150998,1,08,3260236,0,7579429,I,01,1,31
1136673,1,08,2998548,0,2467239,C,01,1,11
290583,1,08,6752929,0,6842777,C,01,1,31
1468444,1,06,9147033,0,2994039,I,99,1,25
482085,1,06,791112,0,4469688,I,01,1,11
75195,1,03,9041740,0,3035109,C,03,1,32
1789705,1,08,1367122,0,3793072,I,99,1,11
326171,1,08,5902871,0,2815434,I,01,1,37
1286571,1,06,1387519,0,1418531,I,01,1,99
1921096,1,08,7452137,0,7055055,I,01,1,99
385697,1,08,2208226,0,1598739,C,99,1,38
1109691,1,08,2368267,0,8481126,I,99,1,22
767542,1,06,3626758,0,4921317,C,99,1,25
1792372,1,06,9728668,0,8219066,C,01,1,11
507029,1,08,6478462,0,1923549,I,01,1,32
1794844,1,08,6551767,0,5850559,C,01,1,11
561202,1,06,2311754,0,8561771,I,01,1,23
1447625,1,08,235872,0,138408,C,01,1,24
300664,1,08,7467760,0,5650810,I,01,1,31
1912903,1,06,2360397,0,6760964,C,01,1,99
234930,1,08,1222413,0,4889153,C,01,1,99
251671,1,06,9012980,0,507613,C,01,1,25
28590,1,06,9056786,0,7518688,I,01,1,11
567692,1,08,2377667,0,7012611,C,01,1,23
1467759,1,08,3632826,0,1927521,C,01,1,99
1904134,1,06,9728872,0,8282897,C,01,1,21
1127386,1,06,2996494,0,246039,I,99,1,36
1508881,1,08,1630304,0,1562645,I,01,1,31
873921,1,06,7521543,0,6806372,C,99,1,36
508906,1,06,1852516,0,9255013,I,99,1,11
1445351,1,06,9012979,0,790883,I,01,1,99
39495,1,06,129573,0,1373389,I,01,1,99
1419657,1,06,2062681,0,304720,I,01,1,22
1538453,1,03,8422178,0,9434616,I,03,1,11
1714359,1,06,6774881,0,7282523,C,99,1,26
327201,1,08,4727747,0,8407357,C,01,1,21
1147623,1,08,8999715,0,3292910,C,01,1,33
151240,1,06,9561949,0,6856420,I,99,1,99
932869,1,08,9400016,0,7917803,I,01,1,35
102449,1,08,3564892,0,6864895,I,01,1,99
414631,1,06,7945068,0,1640869,I,99,1,99
327201,1,06,871383,0,6435887,C,01,1,21
1566619,1,06,5746566,0,4949511,C,01,1,23
1777776,1,06,6121652,0,140265,I,05,1,35
1834778,1,06,1314515,0,4695929,I,03,1,99
1796209,1,06,5284598,0,2344867,I,99,1,11
803484,1,06,6689123,0,436779,I,03,1,99
509079,1,08,3299733,0,3463246,C,01,1,31
1441664,1,06,5355712,0,859610,I,01,1,11
144204,1,06,3217391,0,2855274,I,99,1,99
821752,1,06,5952389,0,5884559,I,01,1,99
777556,1,08,6885226,0,1340315,I,01,1,34
912349,1,06,1447382,0,6943113,I,03,1,99
1772095,1,08,37528,0,4842211,C,01,1,99
1435073,1,06,8072156,0,8356751,C,01,1,31
713340,1,06,1935171,0,1386993,I,99,1,35
1464755,1,06,5118792,0,5621929,I,01,1,99
134630,1,06,1483805,0,2572126,I,01,1,99
1901199,1,06,8840173,0,9668222,C,99,1,99
1111815,1,08,6323594,0,703919,I,01,1,99
1508881,1,08,1630304,0,3219626,I,01,1,31
16770,1,06,4726938,0,4483928,C,99,1,99
1533253,1,06,7945318,0,3969498,I,99,1,99
1333623,1,06,9015704,0,8965198,I,03,1,31
1771498,1,03,7288552,0,9450031,C,01,1,31
659853,1,08,576560,0,2179540,I,01,1,38
1470397,1,08,6017897,0,6795050,I,01,1,21
1063996,1,08,1976537,0,4768275,I,01,1,11
406654,1,03,953283,0,7422286,I,01,1,11
548766,1,08,1270473,0,5167875,C,01,1,21
432880,1,06,4523402,0,4578352,I,03,1,21
169049,1,06,9430790,0,7858654,I,99,1,22
1681573,1,08,1909685,0,9399586,I,99,1,33
606998,1,06,2364744,0,8113506,I,99,1,99
446061,1,06,282871,0,4943466,C,01,1,99
109091,1,06,6303183,0,2787792,C,01,1,38
370706,1,08,6141025,0,4586145,C,01,1,11
1196161,1,08,6371319,0,8323810,I,01,1,25
223175,1,08,1553937,0,5048570,C,01,1,39
1837324,1,08,494810,0,6108677,C,01,1,31
269562,1,03,8104055,0,6143494,I,01,1,37
1210535,1,08,4090024,0,3904789,C,01,1,99
642047,1,06,489854,0,6960291,C,01,1,11
848230,1,06,9269177,0,8639607,I,99,1,99
1094451,1,08,1932988,0,9706610,C,01,1,11
664537,1,08,7367434,0,1270241,C,01,1,31
888249,1,06,8348561,0,9749837,C,99,1,99
506213,1,08,9810641,0,6788213,I,01,1,11
1796209,1,06,5284598,0,9198018,I,02,1,23
1716649,1,08,4800320,0,9198663,C,01,1,11
970134,1,08,1714832,0,1919163,C,01,1,21
875920,1,06,474575,0,7254857,C,01,1,99
883665,1,08,5594444,0,1205454,C,01,1,34
1747607,1,03,8085870,0,9373678,I,01,1,39
1792372,1,06,6011776,0,1253275,C,01,1,11
1641032,1,08,268406,0,9451088,I,01,1,31
1757141,1,06,8024478,0,9894912,C,99,1,36
944332,1,08,8696318,0,8585263,I,01,1,31
1736116,1,06,6449114,0,2694687,C,01,1,99
869380,1,06,4380576,0,5571,C,01,1,32
1502234,1,06,1656205,0,4347289,C,99,1,35
956427,1,08,7519790,0,1217001,I,99,1,21
741228,1,06,2815733,0,3640718,I,01,1,23
1139652,1,06,6168949,0,8124664,C,99,1,21
527142,1,06,4130379,0,6951332,I,01,1,36
1770235,1,06,4895893,0,295570,I,01,1,26
1151403,1,08,5196616,0,9902379,C,01,1,31
123924,1,08,940949,0,4273191,I,01,1,38
1080924,1,08,4719729,0,7374656,C,01,1,31
1691626,1,03,1673354,0,3589189,I,01,1,11
207618,1,06,1610504,0,5846444,I,01,1,31
1518889,1,06,9371351,0,1845678,I,01,1,31
685229,1,08,7259616,0,20772,I,01,1,23
1351088,1,06,6012594,0,7097143,C,99,1,99
470794,1,08,2134165,0,3474537,I,01,1,11
1447625,1,08,235872,0,9918631,I,01,1,24
1527586,1,06,2082787,0,8985155,C,01,1,31
759277,1,08,1621422,0,5817932,I,01,1,99
1821879,1,03,5460944,0,3614387,C,01,1,99
1531900,1,08,7870387,0,5738535,I,01,1,36
1372137,1,06,5800088,0,5747745,I,01,1,31
1538554,1,08,792345,0,5988383,C,01,1,11
1172509,1,08,6338955,0,8724997,C,01,1,25
59898,1,06,450817,0,7539296,C,01,1,11
1766665,1,08,2749683,0,2066794,I,99,1,23
1530908,1,06,4813357,0,2461384,I,01,1,36
956427,1,08,8263854,0,38786,C,01,1,21
1304606,1,08,7198970,0,5855425,I,01,1,11
120422,1,08,7853356,0,7134654,I,01,1,39
623924,1,06,7651212,0,2433482,I,03,1,38
12451,1,06,7260845,0,9102394,I,01,1,99
836097,1,08,9793829,0,2028051,I,01,1,31
58993,1,08,49475,0,1152251,I,99,1,31
1236687,1,06,4183432,0,2188824,C,01,1,36
1925184,1,08,8333575,0,4870933,C,01,1,33
650144,1,08,6668536,0,2111901,I,06,1,11
150871,1,08,6625581,0,9794707,C,01,1,24
906251,1,06,2486734,0,6227145,I,99,1,22
1732754,1,03,4776614,0,2276202,C,01,1,34
1587246,1,06,9206979,0,9542712,C,01,1,34
183160,1,06,8490793,0,6091364,C,01,1,23
776403,1,06,5768029,0,204308,C,01,1,99
1153937,1,06,8181198,0,5427387,C,99,1,31
1308120,1,06,7982233,0,7098406,C,99,1,34
432880,1,06,4523402,0,5801420,I,03,1,21
135638,1,08,3210825,0,538203,I,01,1,38
1904467,1,08,1332571,0,537112,I,03,1,24
1887625,1,06,2497561,0,1977596,I,01,1,21
1247062,1,03,1987050,0,868803,C,01,1,22
804431,1,08,102676,0,6832229,C,01,1,31
941901,1,06,826086,0,6795940,I,03,1,11
681398,1,08,9827109,0,9162006,I,01,1,23
1658308,1,06,6427849,0,1348959,I,01,1,11
301224,1,06,2446057,0,2350293,I,01,1,38
287910,1,06,1661592,0,8856413,I,99,1,99
342714,1,06,6368573,0,4470119,I,99,1,21
1334047,1,08,1302496,0,8785555,I,01,1,37
1305129,1,06,9456872,0,3743302,I,01,1,37
491956,1,06,9805166,0,7557837,I,01,1,31
34326,1,06,1365750,0,9776088,I,03,1,31
1080722,1,06,7978285,0,925862,I,99,1,99
647746,1,06,9820111,0,2330552,I,01,1,99
438599,1,08,2833240,0,3538975,I,01,1,11
1505418,1,06,5377735,0,6943178,I,01,1,31
1075172,1,08,9015986,0,1364742,C,01,1,31
439900,1,06,8455154,0,7624895,I,01,1,11
572610,1,06,3309662,0,4024880,C,01,1,23
703679,1,06,4597390,0,9385458,I,99,1,11
1858172,1,08,3469566,0,1225226,C,01,1,39
1836355,1,08,3966625,0,5671655,C,01,1,31
1020118,1,06,4667031,0,2621871,I,01,1,99
1693150,1,08,1049388,0,2020018,C,01,1,37
1858172,1,08,9112742,0,4862730,I,01,1,39
1188470,1,08,1951255,0,3581782,I,01,1,23
1068170,1,06,174894,0,6626693,I,01,1,99
1957335,1,08,454199,0,5191732,I,01,1,38
438922,1,08,10005627,0,6922633,C,01,1,11
338292,1,08,8813137,0,8272423,I,01,1,99
1799351,1,08,9287455,0,9375683,C,02,1,21
1316438,1,06,410124,0,37749,I,02,1,99
528045,1,06,3582275,0,345627,I,01,1,11
527142,1,06,4130379,0,4223066,I,01,1,36
1889843,1,06,9365693,0,2199388,C,01,1,25
1373373,1,08,3550651,0,7053574,I,03,1,31
534841,1,06,7043903,0,2411822,C,99,1,31
1265378,1,06,2015456,0,6080324,I,99,1,99
1105054,1,06,6774773,0,8595338,C,01,1,11
1292299,1,06,9197462,0,9123811,I,99,1,21
909595,1,06,9962651,0,353801,I,03,1,99
1776982,1,06,7602830,0,8158259,C,01,1,99
1139956,1,06,642853,0,4529437,I,01,1,99
1047620,1,06,2002429,0,3387679,I,01,1,37
1573642,1,08,2342797,0,2191047,C,01,1,37
1103915,1,03,9723540,0,7124029,I,01,1,37
296279,1,06,6503658,0,3870924,C,99,1,25
1863732,1,06,7170938,0,2850340,I,01,1,99
34326,1,06,8836996,0,4656094,I,99,1,31
1434317,1,06,5488812,0,9283983,I,99,1,99
1310620,1,06,8943366,0,7310871,I,01,1,99
23485,1,06,7981310,0,5133296,C,99,1,37
1602995,1,08,8180480,0,9969258,C,01,1,34
761497,1,08,695337,0,3062409,I,01,1,31
875766,1,06,358689,0,1831357,I,01,1,26
1508881,1,06,1080333,0,9690611,C,01,1,31
1840593,1,08,7224247,0,4982581,C,01,1,35
1688970,1,06,3313009,0,1962178,C,01,1,99
46059,1,08,2740930,0,2443409,I,99,1,11
1574026,1,06,8349510,0,2466780,C,01,1,31
1790001,1,06,8159444,0,2448315,I,01,1,31
323684,1,06,2541679,0,1320522,I,99,1,11
737057,1,08,5823897,0,9785386,C,01,1,32
185657,1,06,6557114,0,5973472,C,01,1,31
1662306,1,08,1325868,0,2330148,I,01,1,31
129542,1,06,7528048,0,7833890,C,01,1,31
59898,1,06,450817,0,716605,I,01,0,11
785227,1,06,9910695,0,1695058,C,99,1,31
1462383,1,08,8815132,0,5303888,C,01,1,35
1025045,1,06,4630552,0,4495841,I,03,1,99
976782,1,03,1365396,0,2416740,I,01,1,36
1151491,1,08,3639663,0,7781991,I,01,1,11
1475660,1,06,1074793,0,2697830,C,01,1,99
601308,1,08,4486771,0,6311118,I,03,1,31
1816908,1,08,3318979,0,9938486,C,01,1,11
1343824,1,06,9592731,0,7985828,I,99,1,21
1817127,1,06,4240891,0,9029994,C,01,1,37
342714,1,06,6368573,0,7342173,I,99,1,21
1038415,1,06,4586681,0,7874060,I,99,1,99
753874,1,08,7219043,0,3212199,I,99,1,11
1108367,1,06,9578511,0,662812,I,01,1,31
250695,1,08,8658747,0,9446222,I,01,1,23
1146065,1,03,9052089,0,1809841,C,01,1,99
31022,1,06,7137155,0,7390900,C,01,1,22
1337550,1,06,1710956,0,8980707,I,03,1,99
174759,1,06,7425782,0,1674058,I,01,1,31
1912903,1,06,2360397,0,1208388,I,01,1,99
