JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN,YM,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
1650210,1,1964,1,1,201902,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201903,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201810,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201911,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,202002,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201906,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,202006,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201912,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201908,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,202004,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201809,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201901,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,202001,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201812,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201807,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201909,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201910,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201808,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201811,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201905,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,202003,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201907,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201904,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,201806,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1650210,1,1964,1,1,202005,24,6749565,0,31,100,0,201112,2500,0,0,0,0,0
1564265,1,1980,1,1,202006,24,585185,0,31,100,0,201806,620,1,1,202206,24000,0
1564265,1,1980,1,1,201907,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,201806,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,201904,24,585185,0,31,100,0,201806,630,1,1,201906,24000,0
1564265,1,1980,1,1,201808,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,202005,24,585185,0,31,100,0,201806,620,1,1,202006,24000,0
1564265,1,1980,1,1,201910,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,201903,24,585185,0,31,100,0,201806,630,1,1,201906,24000,0
1564265,1,1980,1,1,202003,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,201912,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,201901,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,201807,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,201811,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,202002,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,201908,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,202004,24,585185,0,31,100,0,201806,620,1,1,202006,24000,0
1564265,1,1980,1,1,201812,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,201902,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,201911,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,201810,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,201905,24,585185,0,31,100,0,201806,630,1,1,201906,24000,0
1564265,1,1980,1,1,201809,24,585185,0,31,100,0,201806,630,0,0,0,0,0
1564265,1,1980,1,1,201906,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,202001,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
1564265,1,1980,1,1,201909,24,585185,0,31,100,0,201806,630,1,1,202006,24000,0
335896,1,1981,2,1,201910,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201901,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201912,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201808,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201908,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,202004,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201807,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201909,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201806,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201905,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201902,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201907,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201904,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201812,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,202005,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,202001,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201903,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201809,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,202002,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201906,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201810,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,201911,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,201811,24,1408749,0,31,100,0,201602,3300,0,0,0,0,0
335896,1,1981,2,1,202006,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
335896,1,1981,2,1,202003,24,1408749,0,31,100,0,201602,3300,1,1,202102,24000,0
9212,1,1953,2,1,201903,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,201806,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,201901,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,201911,24,4592515,0,31,100,0,201910,2000,1,4,202101,24000,0
9212,1,1953,2,1,201905,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,202004,24,4592515,0,31,100,0,201910,1500,1,4,202101,24000,0
9212,1,1953,2,1,201812,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,201912,24,4592515,0,31,100,0,201910,1900,1,4,202101,24000,0
9212,1,1953,2,1,201811,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,202002,24,4592515,0,31,100,0,201910,1700,1,4,202101,24000,0
9212,1,1953,2,1,201808,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,201807,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,201902,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,202003,24,4592515,0,31,100,0,201910,1500,1,4,202101,24000,0
9212,1,1953,2,1,201910,24,4592515,0,31,100,0,201910,2100,1,4,202101,24000,0
9212,1,1953,2,1,201906,24,4592515,0,31,100,0,201607,1700,1,1,202107,28000,0
9212,1,1953,2,1,201809,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,202005,24,4592515,0,31,100,0,201910,1200,1,4,202101,24000,0
9212,1,1953,2,1,202006,24,4592515,0,31,100,0,201910,1200,1,4,202101,24000,0
9212,1,1953,2,1,201904,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
9212,1,1953,2,1,201909,24,4592515,0,31,100,0,201607,1700,1,1,202107,28000,0
9212,1,1953,2,1,201908,24,4592515,0,31,100,0,201607,1700,1,1,202107,28000,0
9212,1,1953,2,1,202001,24,4592515,0,31,100,0,201910,1900,1,4,202101,24000,0
9212,1,1953,2,1,201907,24,4592515,0,31,100,0,201607,1700,1,1,202107,28000,0
9212,1,1953,2,1,201810,24,4592515,0,31,100,0,201607,1700,0,0,0,0,0
1286761,1,1949,1,1,201909,24,631802,0,31,100,0,201611,2700,1,4,202111,24000,0
1286761,1,1949,1,1,201904,24,631802,0,31,100,0,201611,2900,1,4,202111,24000,0
1286761,1,1949,1,1,202003,24,631802,0,31,100,0,201611,2500,1,4,202111,24000,0
1286761,1,1949,1,1,201811,24,5269766,0,31,100,0,201702,1400,0,0,0,0,0
1286761,1,1949,1,1,201908,24,5269766,0,31,100,0,201903,3300,1,4,202203,24000,0
1286761,1,1949,1,1,201807,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201806,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201807,24,5269766,0,31,100,0,201702,1600,0,0,0,0,0
1286761,1,1949,1,1,201809,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201912,24,5269766,0,31,100,0,201903,3100,1,4,202203,24000,0
1286761,1,1949,1,1,201906,24,5269766,0,31,100,0,201903,3400,1,4,202203,24000,0
1286761,1,1949,1,1,202002,24,5269766,0,31,100,0,201903,3000,1,4,202203,24000,0
1286761,1,1949,1,1,201812,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201911,24,5269766,0,31,100,0,201903,3100,1,4,202203,24000,0
1286761,1,1949,1,1,202002,24,631802,0,31,100,0,201611,2600,1,4,202111,24000,0
1286761,1,1949,1,1,201910,24,631802,0,31,100,0,201611,2700,1,4,202111,24000,0
1286761,1,1949,1,1,201902,24,5269766,0,31,100,0,201812,1300,0,0,0,0,0
1286761,1,1949,1,1,201808,24,8420062,0,31,100,0,201808,3500,0,0,0,0,0
1286761,1,1949,1,1,201808,24,5269766,0,31,100,0,201702,1400,0,0,0,0,0
1286761,1,1949,1,1,201905,24,631802,0,31,100,0,201611,2900,1,4,202111,24000,0
1286761,1,1949,1,1,201903,24,631802,0,31,100,0,201611,3000,1,4,202111,24000,0
1286761,1,1949,1,1,202006,24,631802,0,31,100,0,201611,2300,1,4,202111,24000,0
1286761,1,1949,1,1,202005,24,5269766,0,31,100,0,202005,3500,1,4,202305,24000,0
1286761,1,1949,1,1,201901,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201806,24,8420062,0,31,100,0,201706,630,0,0,0,0,0
1286761,1,1949,1,1,201903,24,5269766,0,31,100,0,201903,3500,1,4,202203,24000,0
1286761,1,1949,1,1,201810,24,8420062,0,31,100,0,201808,3400,0,0,0,0,0
1286761,1,1949,1,1,201912,24,631802,0,31,100,0,201611,2600,1,4,202111,24000,0
1286761,1,1949,1,1,201903,24,8420062,0,31,100,0,201808,3000,1,4,202108,24000,0
1286761,1,1949,1,1,201906,24,631802,0,31,100,0,201611,2900,1,4,202111,24000,0
1286761,1,1949,1,1,201902,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201902,24,8420062,0,31,100,0,201808,3200,0,0,0,0,0
1286761,1,1949,1,1,201807,24,8420062,0,31,100,0,201706,630,0,0,0,0,0
1286761,1,1949,1,1,201911,24,631802,0,31,100,0,201611,2600,1,4,202111,24000,0
1286761,1,1949,1,1,202001,24,631802,0,31,100,0,201611,2600,1,4,202111,24000,0
1286761,1,1949,1,1,201811,24,8420062,0,31,100,0,201808,3300,0,0,0,0,0
1286761,1,1949,1,1,201809,24,8420062,0,31,100,0,201808,3500,0,0,0,0,0
1286761,1,1949,1,1,202005,24,631802,0,31,100,0,201611,2300,1,4,202111,24000,0
1286761,1,1949,1,1,201812,24,5269766,0,31,100,0,201812,1400,0,0,0,0,0
1286761,1,1949,1,1,201808,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201901,24,8420062,0,31,100,0,201808,3200,0,0,0,0,0
1286761,1,1949,1,1,201904,24,8420062,0,31,100,0,201808,3000,1,4,202108,24000,0
1286761,1,1949,1,1,202006,24,5269766,0,31,100,0,202005,3500,1,4,202305,24000,0
1286761,1,1949,1,1,201810,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201901,24,5269766,0,31,100,0,201812,1400,0,0,0,0,0
1286761,1,1949,1,1,201811,24,631802,0,31,100,0,201611,3100,0,0,0,0,0
1286761,1,1949,1,1,201812,24,8420062,0,31,100,0,201808,3300,0,0,0,0,0
1286761,1,1949,1,1,201910,24,5269766,0,31,100,0,201903,3200,1,4,202203,24000,0
1286761,1,1949,1,1,201908,24,631802,0,31,100,0,201611,2800,1,4,202111,24000,0
1286761,1,1949,1,1,202001,24,5269766,0,31,100,0,201903,3000,1,4,202203,24000,0
1286761,1,1949,1,1,201809,24,5269766,0,31,100,0,201702,1400,0,0,0,0,0
1286761,1,1949,1,1,201806,24,5269766,0,31,100,0,201702,1600,0,0,0,0,0
1286761,1,1949,1,1,201810,24,5269766,0,31,100,0,201702,1400,0,0,0,0,0
1286761,1,1949,1,1,201907,24,5269766,0,31,100,0,201903,3400,1,4,202203,24000,0
1286761,1,1949,1,1,201904,24,5269766,0,31,100,0,201903,3500,1,4,202203,24000,0
1286761,1,1949,1,1,201905,24,5269766,0,31,100,0,201903,3500,1,4,202203,24000,0
1286761,1,1949,1,1,201907,24,631802,0,31,100,0,201611,2900,1,4,202111,24000,0
1286761,1,1949,1,1,202004,24,5269766,0,31,100,0,201903,2900,1,4,202203,24000,0
1286761,1,1949,1,1,202003,24,5269766,0,31,100,0,201903,2900,1,4,202203,24000,0
1286761,1,1949,1,1,202004,24,631802,0,31,100,0,201611,2400,1,4,202111,24000,0
1286761,1,1949,1,1,201909,24,5269766,0,31,100,0,201903,3300,1,4,202203,24000,0
353990,1,1979,2,1,201808,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201909,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201901,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201911,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201910,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,202003,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201810,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,202002,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201809,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201812,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201902,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,202006,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201912,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,202004,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,202005,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201807,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201903,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,202001,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201908,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201905,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201907,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201904,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201811,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201806,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
353990,1,1979,2,1,201906,24,1201246,0,31,100,0,201110,4000,0,0,0,0,0
1798491,1,1987,1,1,202006,24,5522901,0,31,100,0,202002,6300,1,4,202105,21000,0
1798491,1,1987,1,1,202002,24,5522901,0,31,100,0,202002,8400,1,4,202105,21000,0
1798491,1,1987,1,1,202005,24,5522901,0,31,100,0,202002,6800,1,4,202105,21000,0
1798491,1,1987,1,1,202004,24,5522901,0,31,100,0,202002,7300,1,4,202105,21000,0
1798491,1,1987,1,1,202003,24,5522901,0,31,100,0,202002,7800,1,4,202105,21000,0
232560,1,1993,2,1,202006,24,4003850,0,31,100,0,202006,3300,1,1,202106,24000,0
959742,1,1971,1,1,201909,24,5470683,0,31,100,0,201707,1700,0,0,0,0,0
959742,1,1971,1,1,201908,24,5470683,0,31,100,0,201707,1700,0,0,0,0,0
959742,1,1971,1,1,202001,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,202001,24,5470683,0,31,100,0,201707,1600,0,0,0,0,0
959742,1,1971,1,1,201812,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201907,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201906,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201902,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201811,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201809,24,3005532,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201810,24,5470683,0,31,100,0,201707,2500,0,0,0,0,0
959742,1,1971,1,1,201912,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201903,24,5470683,0,31,100,0,201707,2100,0,0,0,0,0
959742,1,1971,1,1,201903,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,202005,24,5470683,0,31,100,0,201707,1600,0,0,0,0,0
959742,1,1971,1,1,201911,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201904,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,202003,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201809,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201807,24,5470683,0,31,100,0,201707,2600,0,0,0,0,0
959742,1,1971,1,1,202005,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201808,24,5470683,0,31,100,0,201707,2500,0,0,0,0,0
959742,1,1971,1,1,201905,24,5470683,0,31,100,0,201707,2000,0,0,0,0,0
959742,1,1971,1,1,201812,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,202002,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,202004,24,5470683,0,31,100,0,201707,1600,0,0,0,0,0
959742,1,1971,1,1,202004,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201902,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201907,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201906,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,202004,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201908,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201909,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201809,24,5470683,0,31,100,0,201707,2500,0,0,0,0,0
959742,1,1971,1,1,201811,24,3005532,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201811,24,5470683,0,31,100,0,201707,2400,0,0,0,0,0
959742,1,1971,1,1,201912,24,5470683,0,31,100,0,201707,1600,0,0,0,0,0
959742,1,1971,1,1,201810,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201902,24,5470683,0,31,100,0,201707,2200,0,0,0,0,0
959742,1,1971,1,1,202005,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201907,24,5470683,0,31,100,0,201707,1800,0,0,0,0,0
959742,1,1971,1,1,202002,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201908,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,202003,24,5470683,0,31,100,0,201707,1600,0,0,0,0,0
959742,1,1971,1,1,201910,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201911,24,5470683,0,31,100,0,201707,1700,0,0,0,0,0
959742,1,1971,1,1,201806,24,3005532,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201909,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201903,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,202001,24,6362821,0,31,100,0,201704,1800,0,0,0,0,0
959742,1,1971,1,1,201901,24,2942287,0,31,100,0,201705,1700,0,0,0,0,0
959742,1,1971,1,1,201806,24,5470683,0,31,100,0,201707,2700,0,0,0,0,0
